country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Germany,DE,2,DEA4,Detmold,EP,1999,B90/GRU,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,45307,1512605,679375,673027
Germany,DE,2,DEA4,Detmold,EP,1999,CDU/CSU,CHRISTIAN DEMOCRATIC UNION / CHRISTIAN SOCIAL UNION,CHRISTLICH DEMOKRATISCHE UNION / CHRISTLICH SOZIALE UNION,211,329809,1512605,679375,673027
Germany,DE,2,DEA4,Detmold,EP,1999,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,21474,1512605,679375,673027
Germany,DE,2,DEA4,Detmold,EP,1999,OTHER,NA,NA,NA,16214,1512605,679375,673027
Germany,DE,2,DEA4,Detmold,EP,1999,PDS,PARTY FOR DEMOCRATIC SOCIALISM,PARTEI DES DEMOKRATISCHEN SOZIALISMUS,86,7837,1512605,679375,673027
Germany,DE,2,DEA4,Detmold,EP,1999,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,5935,1512605,679375,673027
Germany,DE,2,DEA4,Detmold,EP,1999,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,246451,1512605,679375,673027
Germany,DE,2,DEA4,Detmold,EP,2004,B90/GRU,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,74058,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,CDU/CSU,CHRISTIAN DEMOCRATIC UNION / CHRISTIAN SOCIAL UNION,CHRISTLICH DEMOKRATISCHE UNION / CHRISTLICH SOZIALE UNION,211,303989,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,FAMILIE,NA,NA,NA,4384,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,42349,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,GRAUE,THE GRAYS - GRAY PANTHERS,DIE GRAUEN - GRAUE PANTHER,1652,5576,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,MUT,NA,NA,NA,5207,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,OTHER,NA,NA,NA,19655,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,PDS,PARTY FOR DEMOCRATIC SOCIALISM,PARTEI DES DEMOKRATISCHEN SOZIALISMUS,86,10454,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,6504,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2004,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,161467,1547039,643975,633643
Germany,DE,2,DEA4,Detmold,EP,2009,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,265580,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,72650,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,FW,FREE VOTERS,FREIE WAHLER,1090,3296,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,79328,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,LINKE,THE LEFT,DIE LINKE,1545,26064,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,OTHER,NA,NA,NA,32038,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,4882,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,165482,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2009,TIERSCHUTZ,ANIMAL WELFARE PARTY,TIERSCHUTZPARTEI,749,5128,1559575,661519,654448
Germany,DE,2,DEA4,Detmold,EP,2014,AFD,ALTERNATIVE FOR GERMANY,ALTERNATIVE FUR DEUTSCHLAND,1976,41941,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,316594,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,DIE LINKE,THE LEFT,DIE LINKE,1545,37416,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,25868,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,FREIE WAHLER,FREE VOTERS,FREIE WAHLER,1090,4108,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,81015,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,NPD,"NATIONAL DEMOCRATIC PARTY","NATIONALDEMOKRATISCHE PARTEI DEUTSCHLANDS",1723,3614,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,OTHER,NA,NA,NA,21030,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,PIRATEN,GERMAN PIRATE PARTY,PIRATENPARTEI DEUTSCHLAND,1287,10458,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,264236,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2014,TIERSCHUTZPARTEI,ANIMAL WELFARE PARTY,TIERSCHUTZPARTEI,749,8034,1551296,826958,814314
Germany,DE,2,DEA4,Detmold,EP,2019,AFD,ALTERNATIVE FOR GERMANY,ALTERNATIVE FUR DEUTSCHLAND,1976,80438,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,271816,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,DIE LINKE,THE LEFT,DIE LINKE,1545,38332,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,DIE PARTEI,THE PARTY,DIE PARTEI,6126,20336,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,58098,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,FREIE WAHLER,FREE VOTERS,FREIE WAHLER,1090,8183,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,212898,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,OTHER,NA,NA,NA,52105,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,180915,1541928,943345,936107
Germany,DE,2,DEA4,Detmold,EP,2019,TIERSCHUTZPARTEI,ANIMAL WELFARE PARTY,TIERSCHUTZPARTEI,749,12986,1541928,943345,936107
Germany,DE,2,DEA5,Arnsberg,EP,1994,B90/GRU,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,160817,2816602,1680920,1663481
Germany,DE,2,DEA5,Arnsberg,EP,1994,BFB,NA,NA,NA,11612,2816602,1680920,1663481
Germany,DE,2,DEA5,Arnsberg,EP,1994,CDU/CSU,CHRISTIAN DEMOCRATIC UNION / CHRISTIAN SOCIAL UNION,CHRISTLICH DEMOKRATISCHE UNION / CHRISTLICH SOZIALE UNION,211,572444,2816602,1680920,1663481
Germany,DE,2,DEA5,Arnsberg,EP,1994,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,58784,2816602,1680920,1663481
Germany,DE,2,DEA5,Arnsberg,EP,1994,OTHER,NA,NA,NA,56643,2816602,1680920,1663481
Germany,DE,2,DEA5,Arnsberg,EP,1994,PDS,PARTY FOR DEMOCRATIC SOCIALISM,PARTEI DES DEMOKRATISCHEN SOZIALISMUS,86,10133,2816602,1680920,1663481
Germany,DE,2,DEA5,Arnsberg,EP,1994,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,52181,2816602,1680920,1663481
Germany,DE,2,DEA5,Arnsberg,EP,1994,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,740867,2816602,1680920,1663481
Germany,DE,2,DEA5,Arnsberg,EP,1999,B90/GRU,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,73557,2785287,1203314,1193188
Germany,DE,2,DEA5,Arnsberg,EP,1999,CDU/CSU,CHRISTIAN DEMOCRATIC UNION / CHRISTIAN SOCIAL UNION,CHRISTLICH DEMOKRATISCHE UNION / CHRISTLICH SOZIALE UNION,211,530616,2785287,1203314,1193188
Germany,DE,2,DEA5,Arnsberg,EP,1999,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,33150,2785287,1203314,1193188
Germany,DE,2,DEA5,Arnsberg,EP,1999,OTHER,NA,NA,NA,32098,2785287,1203314,1193188
Germany,DE,2,DEA5,Arnsberg,EP,1999,PDS,PARTY FOR DEMOCRATIC SOCIALISM,PARTEI DES DEMOKRATISCHEN SOZIALISMUS,86,16168,2785287,1203314,1193188
Germany,DE,2,DEA5,Arnsberg,EP,1999,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,14203,2785287,1203314,1193188
Germany,DE,2,DEA5,Arnsberg,EP,1999,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,493396,2785287,1203314,1193188
Germany,DE,2,DEA5,Arnsberg,EP,2004,B90/GRU,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,119292,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,CDU/CSU,CHRISTIAN DEMOCRATIC UNION / CHRISTIAN SOCIAL UNION,CHRISTLICH DEMOKRATISCHE UNION / CHRISTLICH SOZIALE UNION,211,478779,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,FAMILIE,NA,NA,NA,8343,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,68334,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,GRAUE,THE GRAYS - GRAY PANTHERS,DIE GRAUEN - GRAUE PANTHER,1652,15154,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,MUT,NA,NA,NA,13853,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,OTHER,NA,NA,NA,34622,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,PDS,PARTY FOR DEMOCRATIC SOCIALISM,PARTEI DES DEMOKRATISCHEN SOZIALISMUS,86,25514,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,15911,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2004,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,318621,2783157,1116503,1098423
Germany,DE,2,DEA5,Arnsberg,EP,2009,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,401564,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,116090,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,FW,FREE VOTERS,FREIE WAHLER,1090,2834,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,121411,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,LINKE,THE LEFT,DIE LINKE,1545,56142,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,OTHER,NA,NA,NA,56471,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,12000,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,317203,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2009,TIERSCHUTZ,ANIMAL WELFARE PARTY,TIERSCHUTZPARTEI,749,11314,2761955,1106475,1095029
Germany,DE,2,DEA5,Arnsberg,EP,2014,AFD,ALTERNATIVE FOR GERMANY,ALTERNATIVE FUR DEUTSCHLAND,1976,77120,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,458019,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,DIE LINKE,THE LEFT,DIE LINKE,1545,66565,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,45171,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,FREIE WAHLER,FREE VOTERS,FREIE WAHLER,1090,5166,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,120082,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,NPD,"NATIONAL DEMOCRATIC PARTY","NATIONALDEMOKRATISCHE PARTEI DEUTSCHLANDS",1723,10070,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,OTHER,NA,NA,NA,38061,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,PIRATEN,GERMAN PIRATE PARTY,PIRATENPARTEI DEUTSCHLAND,1287,19660,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,PRO NRW,NA,NA,NA,793,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,493842,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2014,TIERSCHUTZPARTEI,ANIMAL WELFARE PARTY,TIERSCHUTZPARTEI,749,16711,2714238,1371602,1351260
Germany,DE,2,DEA5,Arnsberg,EP,2019,AFD,ALTERNATIVE FOR GERMANY,ALTERNATIVE FUR DEUTSCHLAND,1976,149912,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,BIG,NA,NA,NA,1399,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,424881,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,DIE LINKE,THE LEFT,DIE LINKE,1545,67681,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,DIE PARTEI,THE PARTY,DIE PARTEI,6126,37182,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,99139,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,FREIE WAHLER,FREE VOTERS,FREIE WAHLER,1090,10344,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,323322,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,ODP,ECOLOGICAL DEMOCRATIC PARTY,OKOLOGISCH-DEMOKRATISCHE PARTEI,7345,1561,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,OTHER,NA,NA,NA,88914,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,PIRATEN,GERMAN PIRATE PARTY,PIRATENPARTEI DEUTSCHLAND,1287,590,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,337960,2657408,1580482,1568191
Germany,DE,2,DEA5,Arnsberg,EP,2019,TIERSCHUTZPARTEI,ANIMAL WELFARE PARTY,TIERSCHUTZPARTEI,749,25306,2657408,1580482,1568191
Germany,DE,2,DEB1,Koblenz,EP,1994,B90/GRU,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,64304,1123874,835723,811301
Germany,DE,2,DEB1,Koblenz,EP,1994,BFB,NA,NA,NA,6036,1123874,835723,811301
Germany,DE,2,DEB1,Koblenz,EP,1994,CDU/CSU,CHRISTIAN DEMOCRATIC UNION / CHRISTIAN SOCIAL UNION,CHRISTLICH DEMOKRATISCHE UNION / CHRISTLICH SOZIALE UNION,211,349257,1123874,835723,811301
Germany,DE,2,DEB1,Koblenz,EP,1994,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,31484,1123874,835723,811301
Germany,DE,2,DEB1,Koblenz,EP,1994,OTHER,NA,NA,NA,26141,1123874,835723,811301
Germany,DE,2,DEB1,Koblenz,EP,1994,PDS,PARTY FOR DEMOCRATIC SOCIALISM,PARTEI DES DEMOKRATISCHEN SOZIALISMUS,86,2456,1123874,835723,811301
Germany,DE,2,DEB1,Koblenz,EP,1994,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,20366,1123874,835723,811301
Germany,DE,2,DEB1,Koblenz,EP,1994,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,311257,1123874,835723,811301
Germany,DE,2,DEB1,Koblenz,EP,1999,B90/GRU,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,32488,1145792,730231,712300
Germany,DE,2,DEB1,Koblenz,EP,1999,CDU/CSU,CHRISTIAN DEMOCRATIC UNION / CHRISTIAN SOCIAL UNION,CHRISTLICH DEMOKRATISCHE UNION / CHRISTLICH SOZIALE UNION,211,371038,1145792,730231,712300
Germany,DE,2,DEB1,Koblenz,EP,1999,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,25636,1145792,730231,712300
Germany,DE,2,DEB1,Koblenz,EP,1999,OTHER,NA,NA,NA,20022,1145792,730231,712300
Germany,DE,2,DEB1,Koblenz,EP,1999,PDS,PARTY FOR DEMOCRATIC SOCIALISM,PARTEI DES DEMOKRATISCHEN SOZIALISMUS,86,5290,1145792,730231,712300
Germany,DE,2,DEB1,Koblenz,EP,1999,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,8049,1145792,730231,712300
Germany,DE,2,DEB1,Koblenz,EP,1999,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,249777,1145792,730231,712300
Germany,DE,2,DEB1,Koblenz,EP,2004,B90/GRU,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,51250,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,CDU/CSU,CHRISTIAN DEMOCRATIC UNION / CHRISTIAN SOCIAL UNION,CHRISTLICH DEMOKRATISCHE UNION / CHRISTLICH SOZIALE UNION,211,322288,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,FAMILIE,NA,NA,NA,6134,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,42377,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,GRAUE,THE GRAYS - GRAY PANTHERS,DIE GRAUEN - GRAUE PANTHER,1652,6195,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,MUT,NA,NA,NA,9517,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,OTHER,NA,NA,NA,22680,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,PDS,PARTY FOR DEMOCRATIC SOCIALISM,PARTEI DES DEMOKRATISCHEN SOZIALISMUS,86,7290,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,8407,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2004,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,165478,1168260,672073,641616
Germany,DE,2,DEB1,Koblenz,EP,2009,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,261297,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,69852,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,FW,FREE VOTERS,FREIE WAHLER,1090,5971,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,50568,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,LINKE,THE LEFT,DIE LINKE,1545,19896,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,OTHER,NA,NA,NA,33587,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,REP,THE REPUBLICANS,DIE REPUBLIKANER,720,6587,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,155510,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2009,TIERSCHUTZ,ANIMAL WELFARE PARTY,TIERSCHUTZPARTEI,749,8259,1173084,637490,611527
Germany,DE,2,DEB1,Koblenz,EP,2014,AFD,ALTERNATIVE FOR GERMANY,ALTERNATIVE FUR DEUTSCHLAND,1976,42564,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,265537,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,DIE LINKE,THE LEFT,DIE LINKE,1545,22653,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,24016,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,FREIE WAHLER,FREE VOTERS,FREIE WAHLER,1090,9710,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,44437,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,NPD,"NATIONAL DEMOCRATIC PARTY","NATIONALDEMOKRATISCHE PARTEI DEUTSCHLANDS",1723,3767,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,OTHER,NA,NA,NA,17415,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,PIRATEN,GERMAN PIRATE PARTY,PIRATENPARTEI DEUTSCHLAND,1287,6738,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,197487,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2014,TIERSCHUTZPARTEI,ANIMAL WELFARE PARTY,TIERSCHUTZPARTEI,749,10227,1162590,659503,644551
Germany,DE,2,DEB1,Koblenz,EP,2019,AFD,ALTERNATIVE FOR GERMANY,ALTERNATIVE FUR DEUTSCHLAND,1976,65315,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,CDU,CHRISTIAN DEMOCRATIC UNION,CHRISTLICH DEMOKRATISCHE UNION,1375,245001,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,CSU,CHRISTIAN SOCIAL UNION,CHRISTLICH SOZIALE UNION,1731,0,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,DIE LINKE,THE LEFT,DIE LINKE,1545,21145,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,DIE PARTEI,THE PARTY,DIE PARTEI,6126,13699,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,FDP,FREE DEMOCRATIC PARTY,FREIE DEMOKRATISCHE PARTEI,573,45284,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,FREIE WAHLER,FREE VOTERS,FREIE WAHLER,1090,19068,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,GRUNE,ALLIANCE 90 / GREENS,BUNDNIS 90 / DIE GRUNEN,1816,114453,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,OTHER,NA,NA,NA,35718,1152661,733699,721572
Germany,DE,2,DEB1,Koblenz,EP,2019,SPD,SOCIAL DEMOCRATIC PARTY OF GERMANY,SOZIALDEMOKRATISCHE PARTEI DEUTSCHLANDS,383,151287,1152661,733699,721572
